Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop
01/31/2022,47037,5,Davidson County,TN,97.8,"499,097",71.9,"499,030",77,"483,752",81.5,"456,065",82.8,"83,095",95,"438,510",63.2,"438,494",67.7,,,"427,054",71.9,"403,475",73.2,"76,992",88.5,"187,537",42.8,,,"187,505",43.9,"184,213",45.7,"100,620",59.7,"53,906",70,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/30/2022,47037,5,Davidson County,TN,97.8,"499,084",71.9,"499,017",77,"483,739",81.5,"456,052",82.8,"83,095",95,"438,505",63.2,"438,489",67.7,,,"427,049",71.9,"403,470",73.2,"76,992",88.5,"187,532",42.8,,,"187,500",43.9,"184,208",45.7,"100,620",59.7,"53,906",70,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/29/2022,47037,4,Davidson County,TN,97.8,"499,070",71.9,"499,003",77,"483,726",81.5,"456,040",82.8,"83,094",95,"438,500",63.2,"438,484",67.7,,,"427,045",71.9,"403,467",73.2,"76,992",88.5,"187,524",42.8,,,"187,492",43.9,"184,200",45.7,"100,614",59.7,"53,902",70,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/28/2022,47037,4,Davidson County,TN,97.8,"498,764",71.9,"498,697",76.9,"483,475",81.4,"455,814",82.7,"83,081",95,"438,238",63.1,"438,222",67.6,,,"426,866",71.9,"403,314",73.2,"76,979",88.5,"186,978",42.7,,,"186,947",43.8,"183,693",45.5,"100,387",59.6,"53,823",69.9,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/27/2022,47037,4,Davidson County,TN,97.8,"498,199",71.8,"498,133",76.9,"483,039",81.3,"455,430",82.6,"83,056",95,"437,668",63.1,"437,652",67.5,,,"426,514",71.8,"403,042",73.1,"76,962",88.4,"185,968",42.5,,,"185,937",43.6,"182,771",45.3,"100,000",59.4,"53,656",69.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/26/2022,47037,4,Davidson County,TN,97.8,"497,549",71.7,"497,483",76.8,"482,513",81.3,"454,963",82.6,"83,029",95,"437,179",63,"437,163",67.5,,,"426,148",71.8,"402,732",73.1,"76,937",88.4,"184,542",42.2,,,,,"181,469",45.1,"99,481",59.1,"53,451",69.5,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/25/2022,47037,4,Davidson County,TN,97.8,"497,347",71.6,"497,283",76.7,"482,354",81.2,"454,820",82.5,"83,022",95,"436,992",63,"436,976",67.4,,,"426,016",71.7,"402,618",73.1,"76,927",88.4,"184,129",42.1,,,,,"181,090",45,"99,306",59,"53,380",69.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/24/2022,47037,4,Davidson County,TN,97.8,"496,842",71.6,"496,778",76.6,"482,017",81.2,"454,529",82.5,"83,000",95,"436,560",62.9,"436,544",67.4,,,"425,758",71.7,"402,406",73,"76,913",88.4,"183,068",41.9,,,,,"180,130",44.8,"98,906",58.8,"53,267",69.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/23/2022,47037,4,Davidson County,TN,97.8,"496,825",71.6,"496,761",76.6,"482,000",81.2,"454,515",82.5,"83,000",95,"436,554",62.9,"436,538",67.4,,,"425,753",71.7,"402,401",73,"76,911",88.4,"183,068",41.9,,,,,"180,130",44.8,"98,906",58.8,"53,267",69.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/22/2022,47037,3,Davidson County,TN,97.8,"496,797",71.6,"496,733",76.6,"481,973",81.2,"454,488",82.5,"83,000",95,"436,546",62.9,"436,530",67.4,,,"425,745",71.7,"402,393",73,"76,911",88.4,"183,061",41.9,,,,,"180,123",44.8,"98,906",58.8,"53,267",69.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/21/2022,47037,3,Davidson County,TN,97.8,"496,589",71.5,"496,525",76.6,"481,810",81.1,"454,360",82.5,"82,992",95,"436,353",62.9,"436,337",67.3,,,"425,618",71.7,"402,294",73,"76,901",88.4,"182,597",41.8,,,,,"179,698",44.7,"98,719",58.7,"53,188",69.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/20/2022,47037,3,Davidson County,TN,97.8,"496,232",71.5,"496,169",76.6,"481,521",81.1,"454,090",82.4,"82,969",95,"435,981",62.8,"435,965",67.3,,,"425,355",71.6,"402,058",73,"76,887",88.4,"181,930",41.7,,,,,"179,082",44.5,"98,400",58.5,"53,066",69,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/19/2022,47037,3,Davidson County,TN,97.8,"495,900",71.4,"495,838",76.5,"481,290",81.1,"453,911",82.4,"82,957",95,"435,679",62.8,"435,663",67.2,,,"425,164",71.6,"401,917",72.9,"76,873",88.3,"181,106",41.6,,,,,"178,381",44.4,"98,086",58.3,"52,947",68.9,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/18/2022,47037,3,Davidson County,TN,97.9,"493,171",71,"493,111",76.1,"478,635",80.6,"451,411",81.9,"82,666",95,"434,042",62.5,"434,026",67,,,"423,619",71.3,"400,506",72.7,"76,785",88.2,"180,590",41.6,,,,,"177,979",44.4,"97,941",58.3,"52,910",68.9,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/17/2022,47037,3,Davidson County,TN,97.9,"492,176",70.9,"492,116",75.9,"477,897",80.5,"450,744",81.8,"82,626",94.9,"433,372",62.4,"433,356",66.9,,,"423,174",71.3,"400,155",72.6,"76,750",88.2,"177,892",41,,,,,"175,667",43.9,"97,071",57.9,"52,613",68.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/16/2022,47037,2,Davidson County,TN,97.9,"492,161",70.9,"492,101",75.9,"477,883",80.5,"450,731",81.8,"82,626",94.9,"433,371",62.4,"433,355",66.9,,,"423,173",71.3,"400,154",72.6,"76,750",88.2,"177,890",41,,,,,"175,665",43.9,"97,071",57.9,"52,613",68.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/15/2022,47037,2,Davidson County,TN,97.9,"492,146",70.9,"492,086",75.9,"477,868",80.5,"450,716",81.8,"82,626",94.9,"433,367",62.4,"433,351",66.9,,,"423,169",71.3,"400,150",72.6,"76,750",88.2,"177,876",41,,,,,"175,652",43.9,"97,065",57.9,"52,610",68.5,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/14/2022,47037,2,Davidson County,TN,97.9,"491,673",70.8,"491,613",75.9,"477,483",80.4,"450,364",81.7,"82,607",94.9,"433,001",62.4,"432,985",66.8,,,"422,932",71.2,"399,952",72.6,"76,728",88.2,"176,707",40.8,,,,,"174,596",43.7,"96,636",57.6,"52,441",68.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/13/2022,47037,2,Davidson County,TN,97.9,"491,119",70.8,"491,059",75.8,"477,057",80.3,"449,990",81.7,"82,576",94.9,"432,600",62.3,"432,584",66.7,,,"422,663",71.2,"399,724",72.5,"76,704",88.1,"175,469",40.6,,,,,"173,504",43.4,"96,148",57.4,"52,237",68.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/12/2022,47037,2,Davidson County,TN,97.9,"490,517",70.7,"490,457",75.7,"476,582",80.3,"449,548",81.6,"82,547",94.9,"432,176",62.3,"432,160",66.7,,,"422,373",71.1,"399,491",72.5,"76,687",88.1,"174,168",40.3,,,,,"172,369",43.1,"95,698",57.1,"52,049",67.9,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/11/2022,47037,2,Davidson County,TN,97.9,"490,111",70.6,"490,053",75.6,"476,264",80.2,"449,271",81.5,"82,531",94.8,"431,839",62.2,"431,823",66.6,,,"422,139",71.1,"399,298",72.5,"76,672",88.1,"173,229",40.1,,,,,"171,581",43,"95,390",56.9,"51,950",67.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/10/2022,47037,2,Davidson County,TN,97.9,"489,428",70.5,"489,371",75.5,"475,763",80.1,"448,817",81.4,"82,514",94.8,"431,234",62.1,"431,218",66.5,,,"421,765",71,"399,006",72.4,"76,660",88.1,"171,607",39.8,,,,,"170,207",42.7,"94,883",56.7,"51,800",67.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
01/09/2022,47037,1,Davidson County,TN,97.9,"489,402",70.5,"489,345",75.5,"475,738",80.1,"448,793",81.4,"82,514",94.8,"431,232",62.1,"431,216",66.5,,,"421,764",71,"399,005",72.4,"76,660",88.1,"171,597",39.8,,,,,"170,198",42.7,"94,881",56.7,"51,799",67.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
01/08/2022,47037,1,Davidson County,TN,97.9,"489,377",70.5,"489,320",75.5,"475,713",80.1,"448,770",81.4,"82,515",94.8,"431,227",62.1,"431,211",66.5,,,"421,759",71,"399,001",72.4,"76,660",88.1,"171,589",39.8,,,,,"170,190",42.7,"94,878",56.7,"51,797",67.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
01/07/2022,47037,1,Davidson County,TN,97.9,"488,960",70.4,"488,903",75.4,"475,374",80.1,"448,465",81.4,"82,501",94.8,"430,994",62.1,"430,978",66.5,,,"421,581",71,"398,842",72.4,"76,651",88.1,"170,599",39.6,,,,,"169,252",42.4,"94,552",56.5,"51,677",67.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
01/06/2022,47037,1,Davidson County,TN,97.9,"488,260",70.3,"488,203",75.3,"474,869",80,"448,015",81.3,"82,471",94.8,"430,618",62,"430,602",66.4,,,"421,319",71,"398,615",72.3,"76,636",88.1,"169,098",39.3,,,,,"167,815",42.1,"94,009",56.2,"51,467",67.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
01/05/2022,47037,1,Davidson County,TN,97.9,"487,634",70.2,"487,578",75.2,"474,440",79.9,"447,627",81.2,"82,434",94.7,"430,248",62,"430,232",66.4,,,"421,061",70.9,"398,384",72.3,"76,617",88,"167,648",39,,,,,"166,437",41.8,"93,472",55.9,"51,275",66.9,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/04/2022,47037,1,Davidson County,TN,97.9,"487,240",70.2,"487,185",75.2,"474,139",79.8,"447,356",81.2,"82,417",94.7,"429,945",61.9,"429,929",66.3,,,"420,860",70.9,"398,212",72.3,"76,608",88,"166,814",38.8,,,,,"165,648",41.6,"93,157",55.7,"51,169",66.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/03/2022,47037,1,Davidson County,TN,97.9,"485,645",70,"485,591",74.9,"473,005",79.7,"446,352",81,"82,360",94.6,"428,993",61.8,"428,977",66.2,,,"420,247",70.8,"397,684",72.2,"76,567",88,"162,534",37.9,,,,,"161,526",40.6,"91,434",54.7,"50,579",66.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/02/2022,47037,1,Davidson County,TN,97.9,"485,598",70,"485,544",74.9,"472,960",79.7,"446,307",81,"82,356",94.6,"428,988",61.8,"428,972",66.2,,,"420,244",70.8,"397,681",72.2,"76,567",88,"162,523",37.9,,,,,"161,515",40.6,"91,434",54.7,"50,579",66.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
01/01/2022,47037,52,Davidson County,TN,97.9,"485,598",70,"485,544",74.9,"472,960",79.7,"446,307",81,"82,356",94.6,"428,988",61.8,"428,972",66.2,,,"420,244",70.8,"397,681",72.2,"76,567",88,"162,523",37.9,,,,,"161,515",40.6,"91,434",54.7,"50,579",66.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
12/31/2021,47037,52,Davidson County,TN,97.9,"485,569",70,"485,515",74.9,"472,932",79.6,"446,279",81,"82,353",94.6,"428,984",61.8,"428,968",66.2,,,"420,240",70.8,"397,677",72.2,"76,567",88,"162,503",37.9,,,,,"161,495",40.6,"91,418",54.7,"50,573",66.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
12/30/2021,47037,52,Davidson County,TN,97.9,"484,955",69.9,"484,902",74.8,"472,462",79.6,"445,837",80.9,"82,328",94.6,"428,584",61.7,"428,568",66.1,,,"419,954",70.7,"397,434",72.1,"76,554",88,"160,889",37.5,,,,,"159,930",40.2,"90,762",54.3,"50,337",65.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071","87,023"
12/29/2021,47037,52,Davidson County,TN,97.9,"484,295",69.8,"484,242",74.7,"471,960",79.5,"445,378",80.8,"82,292",94.6,"428,114",61.7,"428,099",66.1,,,"419,665",70.7,"397,174",72.1,"76,530",87.9,"158,943",37.1,,,,,"158,047",39.8,"89,976",53.9,"50,076",65.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/28/2021,47037,52,Davidson County,TN,97.9,"483,878",69.7,"483,825",74.6,"471,617",79.4,"445,057",80.8,"82,268",94.5,"427,782",61.6,"427,767",66,,,"419,450",70.6,"396,975",72,"76,518",87.9,"157,689",36.9,,,,,"156,821",39.5,"89,485",53.6,"49,913",65.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/27/2021,47037,52,Davidson County,TN,97.9,"482,823",69.6,"482,770",74.5,"470,752",79.3,"444,246",80.6,"82,216",94.5,"427,146",61.5,"427,131",65.9,,,"418,983",70.6,"396,552",72,"76,494",87.9,"153,824",36,,,,,"153,073",38.6,"88,062",52.8,"49,465",64.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/26/2021,47037,52,Davidson County,TN,97.9,"482,779",69.6,"482,726",74.5,"470,708",79.3,"444,202",80.6,"82,215",94.5,"427,146",61.5,"427,131",65.9,,,"418,983",70.6,"396,552",72,"76,494",87.9,"153,816",36,,,,,"153,065",38.6,"88,062",52.8,"49,465",64.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/25/2021,47037,51,Davidson County,TN,97.9,"482,765",69.5,"482,712",74.5,"470,695",79.3,"444,189",80.6,"82,215",94.5,"427,145",61.5,"427,130",65.9,,,"418,982",70.6,"396,551",72,"76,494",87.9,"153,814",36,,,,,"153,063",38.6,"88,062",52.8,"49,465",64.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/24/2021,47037,51,Davidson County,TN,97.9,"482,734",69.5,"482,681",74.5,"470,666",79.3,"444,160",80.6,"82,210",94.5,"427,140",61.5,"427,125",65.9,,,"418,977",70.6,"396,546",72,"76,492",87.9,"153,784",36,,,,,"153,033",38.6,"88,040",52.8,"49,454",64.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/23/2021,47037,51,Davidson County,TN,97.9,"482,033",69.4,"481,980",74.4,"470,096",79.2,"443,617",80.5,"82,169",94.4,"426,636",61.5,"426,622",65.8,,,"418,673",70.5,"396,274",71.9,"76,472",87.9,"151,157",35.4,,,,,"150,505",38,"87,086",52.2,"49,135",64.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/22/2021,47037,51,Davidson County,TN,97.9,"481,231",69.3,"481,178",74.2,"469,470",79.1,"443,030",80.4,"82,142",94.4,"426,149",61.4,"426,135",65.7,,,"418,368",70.5,"395,988",71.9,"76,443",87.8,"148,534",34.9,,,,,"147,979",37.4,"86,126",51.7,"48,795",63.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/21/2021,47037,51,Davidson County,TN,97.9,"480,697",69.3,"480,644",74.2,"469,069",79,"442,649",80.3,"82,114",94.4,"425,822",61.3,"425,808",65.7,,,"418,156",70.4,"395,804",71.8,"76,428",87.8,"146,493",34.4,,,,,"145,999",36.9,"85,367",51.2,"48,507",63.5,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/20/2021,47037,51,Davidson County,TN,97.9,"479,357",69.1,"479,304",74,"468,055",78.8,"441,694",80.2,"82,061",94.3,"424,821",61.2,"424,807",65.5,,,"417,570",70.3,"395,286",71.7,"76,390",87.8,"140,663",33.1,,,,,"140,329",35.5,"83,220",50,"47,828",62.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/19/2021,47037,51,Davidson County,TN,97.9,"479,318",69.1,"479,265",73.9,"468,016",78.8,"441,656",80.1,"82,060",94.3,"424,816",61.2,"424,802",65.5,,,"417,567",70.3,"395,283",71.7,"76,390",87.8,"140,640",33.1,,,,,"140,306",35.5,"83,217",50,"47,827",62.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/18/2021,47037,50,Davidson County,TN,97.9,"479,277",69,"479,224",73.9,"467,976",78.8,"441,617",80.1,"82,058",94.3,"424,808",61.2,"424,794",65.5,,,"417,559",70.3,"395,275",71.7,"76,389",87.8,"140,628",33.1,,,,,"140,294",35.5,"83,212",50,"47,826",62.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/17/2021,47037,50,Davidson County,TN,97.9,"478,822",69,"478,770",73.9,"467,616",78.8,"441,285",80.1,"82,028",94.3,"424,358",61.1,"424,344",65.5,,,"417,311",70.3,"395,049",71.7,"76,367",87.8,"138,757",32.7,,,,,"138,462",35,"82,481",49.6,"47,531",62.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/16/2021,47037,50,Davidson County,TN,97.9,"478,301",68.9,"478,249",73.8,"467,222",78.7,"440,915",80,"81,997",94.2,"423,880",61.1,"423,866",65.4,,,"417,029",70.2,"394,790",71.6,"76,342",87.7,"136,778",32.3,,,,,"136,515",34.6,"81,719",49.1,"47,228",61.9,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/15/2021,47037,50,Davidson County,TN,97.9,"477,026",68.7,"476,975",73.6,"466,123",78.5,"439,862",79.8,"81,885",94.1,"421,758",60.8,"421,744",65.1,,,"415,918",70,"393,756",71.5,"76,062",87.4,"133,062",33.1,,,,,"132,914",33.8,"79,984",48.2,"46,383",61,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/14/2021,47037,50,Davidson County,TN,97.9,"476,507",68.6,"476,456",73.5,"465,728",78.4,"439,484",79.8,"81,860",94.1,"421,195",60.7,"421,181",65,,,"415,644",70,"393,515",71.4,"76,042",87.4,,,,,,,,,,,,,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/13/2021,47037,50,Davidson County,TN,95,"475,210",68.5,"475,159",73.3,"464,878",78.3,"438,694",79.6,"81,798",94,"419,746",60.5,"419,733",64.8,,,"415,048",69.9,"392,995",71.3,"75,994",87.3,,,,,,,,,,,,,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/12/2021,47037,50,Davidson County,TN,95,"475,182",68.5,"475,131",73.3,"464,850",78.3,"438,667",79.6,"81,797",94,"419,738",60.5,"419,725",64.8,,,"415,041",69.9,"392,989",71.3,"75,994",87.3,,,,,,,,,,,,,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/11/2021,47037,49,Davidson County,TN,95,"475,153",68.5,"475,102",73.3,"464,822",78.3,"438,639",79.6,"81,797",94,"419,734",60.5,"419,721",64.8,,,"415,038",69.9,"392,986",71.3,"75,994",87.3,,,,,,,,,,,,,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/10/2021,47037,49,Davidson County,TN,95,"474,555",68.4,"474,505",73.2,"464,376",78.2,"438,218",79.5,"81,767",94,"419,150",60.4,"419,137",64.7,,,"414,752",69.8,"392,713",71.3,"75,970",87.3,,,,,,,,,,,,,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/09/2021,47037,49,Davidson County,TN,95,"473,915",68.3,"473,865",73.1,"463,863",78.1,"437,737",79.4,"81,724",93.9,"418,544",60.3,"418,531",64.6,,,"414,447",69.8,"392,434",71.2,"75,929",87.3,,,,,,,,,,,,,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/08/2021,47037,49,Davidson County,TN,97.9,"473,165",68.2,"473,117",73,"463,305",78,"437,209",79.3,"81,687",93.9,"417,764",60.2,"417,751",64.5,,,"414,106",69.7,"392,117",71.2,"75,892",87.2,,,,,,,,,,,,,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,"694,144","648,128",,"593,793","551,071",
12/07/2021,47037,49,Davidson County,TN,97.9,"472,557",68.1,,,"462,847",77.9,"436,775",79.3,"81,649",93.8,"417,012",60.1,,,,,"413,808",69.7,"391,843",71.1,"75,845",87.2,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
12/06/2021,47037,49,Davidson County,TN,97.9,"470,928",67.8,,,"461,672",77.7,"435,657",79.1,"81,568",93.7,"414,787",59.8,,,,,"413,101",69.6,"391,197",71,"75,779",87.1,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
12/05/2021,47037,49,Davidson County,TN,97.9,"470,901",67.8,,,"461,645",77.7,"435,630",79.1,"81,565",93.7,"414,782",59.8,,,,,"413,097",69.6,"391,193",71,"75,779",87.1,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
12/04/2021,47037,48,Davidson County,TN,97.9,"470,873",67.8,,,"461,619",77.7,"435,604",79,"81,562",93.7,"414,774",59.8,,,,,"413,090",69.6,"391,186",71,"75,779",87.1,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
12/03/2021,47037,48,Davidson County,TN,97.9,"469,870",67.7,,,"460,860",77.6,"434,897",78.9,"81,517",93.7,"413,778",59.6,,,,,"412,745",69.5,"390,875",70.9,"75,749",87,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
12/02/2021,47037,48,Davidson County,TN,97.9,"469,128",67.6,,,"460,448",77.5,"434,520",78.9,"81,484",93.6,"413,178",59.5,,,,,"412,471",69.5,"390,629",70.9,"75,725",87,,,,,,,,,,,,,,,,,C,12,,,12,12,12,Metro,4,,,4,4,4,,,,,,,,,"694,144",,,"593,793","551,071",
